cpu_uses,memory_uses,Wi_fi_uses,disc_uses,Type
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0003895771,0.0
0.0,0.0009735382,0.0,0.0,0.0
0.0,0.0,0.0,0.008486379,0.0
0.0,0.0021111905,0.0,0.0,0.0
0.9706741,2.1434603e-08,0.0,0.0,0.0
0.0020312301,2.5571482e-05,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.13285515,0.11392141,0.0,0.0,1.0
0.0,0.00082921906,0.0,0.0,0.0
0.0,0.00011342121,0.0,0.0,0.0
0.007940922,0.0,0.0,0.0,0.0
0.000941775,0.0,0.0,0.0,0.0
0.00070859655,0.0,0.0,0.0,0.0
0.96439004,2.1434603e-08,0.0,0.0,0.0
0.0016503745,2.5571482e-05,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0041259364,0.09899594,0.0,0.0,0.0
0.00094594277,0.0,0.0,0.0,0.0
0.0,0.00080841675,0.0,0.0,0.0
0.09464263,0.0017800153,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0021105367,0.0,0.0,0.0
0.0,0.0009728524,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.000113102076,0.0,0.0
0.0,0.0,0.0020992013,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.95380574,2.1374294e-08,0.0,0.0
0.0,0.0009781895,0.0,0.0,0.0
0.0,0.00841171,0.0,0.0,0.0
0.0,0.00038597287,0.0,0.0,1.0
0.0,0.00073055556,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.000785546,0.0,0.0,0.0
0.0,0.0009751887,0.0,0.0,0.0
0.0,0.0021041064,0.0,0.0,0.0
0.0,0.00078644627,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.90630955,2.1434603e-08,0.0,0.0,0.0
0.0,0.0007301376,0.0,0.0,0.0
0.0,0.008209303,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.000114225,0.0,0.0,0.0
0.09978418,0.007987359,0.0,0.0,0.0
0.0,0.0009728524,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.00080933847,0.0,0.0,0.0
0.0,0.00072030985,0.0,0.0,0.0
0.09591215,0.00798888,0.0,0.0,0.0
0.90669036,2.1434603e-08,0.0,0.0,0.0
0.0,0.008207139,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0019042783,0.0009783824,0.0,0.0,0.0
0.07610766,0.114667475,0.0,0.0,1.0
0.0,0.0003852227,0.0,0.0,0.0
0.0,0.00095982006,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0021040635,0.0,0.0,0.0
0.0014599466,0.00011371057,0.0,0.0,0.0
0.0039355084,0.10873624,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.9648978,2.1434603e-08,0.0,0.0,0.0
0.0,0.0001136677,0.0,0.0,0.0
0.0,0.00097482436,0.0,0.0,0.0
0.0,0.00095982006,0.0,0.0,0.0
0.0,0.008196785,0.0,0.0,0.0
0.0,0.00081989507,0.0,0.0,0.0
0.0,0.00071857363,0.0,0.0,0.0
0.04957471,0.007988912,0.0,0.0,0.0
0.0,0.0021046638,0.0,0.0,0.0
0.0037450807,2.5571482e-05,0.0,0.0,0.0
0.0,0.00038478328,0.0,0.0,0.0
0.0,0.00071381516,0.0,0.0,0.0
0.0,0.00074467034,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.06150819,0.007988912,0.0,0.0,0.0
0.0,0.007842214,0.0,0.0,0.0
0.0069823535,0.10554211,0.0,0.0,1.0
0.0,0.00097094465,0.0,0.0,0.0
0.9581059,2.1434603e-08,0.0,0.0,0.0
0.0,0.00011375344,0.0,0.0,0.0
0.0,0.0021046852,0.0,0.0,0.0
0.0,0.0003818039,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.00095982006,0.0,0.0,0.0
0.0,0.00097455643,0.0,0.0,0.0
0.0,0.000311702,0.0,0.0,0.0
0.0,0.00011466441,0.0,0.0,0.0
0.0,0.0007140081,0.0,0.0,0.0
0.05008252,0.0079890415,0.0,0.0,0.0
0.0011425669,0.00038215754,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.002331013,0.0,0.0,0.0
0.0,0.007847487,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.89431256,2.1434603e-08,0.0,0.0,0.0
0.1559604,0.1192583,0.0,0.0,1.0
0.0,0.0007847851,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00097478146,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.8738098,2.1434603e-08,0.0,0.0,0.0
0.0,0.00011480374,0.0,0.0,0.0
0.0,0.0007156586,0.0,0.0,0.0
0.0,0.0023615896,0.0,0.0,0.0
0.004443316,0.00074184086,0.0,0.0,0.0
0.0030468453,0.007921243,0.0,0.0,0.0
0.0,0.00039902658,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0012695189,2.5571482e-05,0.0,0.0,0.0
0.0,0.0009731739,0.0,0.0,0.0
0.0,0.0001151574,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.9113876,2.1434603e-08,0.0,0.0,0.0
0.0,0.0023557164,0.0,0.0,0.0
0.0,0.00071544416,0.0,0.0,0.0
0.043100167,0.0005894945,0.0,0.0,0.0
0.0015234227,0.00039785838,0.0,0.0,0.0
0.0,0.00031144478,0.0,0.0,0.0
0.0,0.007881118,0.0,0.0,0.0
0.0,0.00078824686,0.0,0.0,0.0
0.21702425,0.15434028,0.0,0.0,1.0
0.0,0.00070588436,0.0,0.0,0.0
0.0,0.000337102,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0010156151,0.007879242,0.0,0.0,0.0
0.0,0.0023558773,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.05071728,0.0005893766,0.0,0.0,0.0
0.0,0.00073242036,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.47283232,0.15514125,0.0,0.0,1.0
0.91278404,2.1434603e-08,0.0,0.0,0.0
0.00095213915,0.0004491621,0.0,0.0,0.0
0.0,0.0009759282,0.0,0.0,0.0
0.0,0.00011419285,0.0,0.0,0.0
0.0010156151,0.00076843053,0.0,0.0,0.0
0.0,0.0023558238,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.00063475943,0.00097244506,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.947188,2.1434603e-08,0.0,0.0,0.0
0.053256318,0.000589398,0.0,0.0,0.0
0.0,0.000114546514,0.0,0.0,0.0
0.0,0.0004481011,0.0,0.0,0.0
0.0013964708,0.0079009775,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0007059058,0.0,0.0,0.0
0.022089629,2.5571482e-05,0.0,0.0,0.0
0.72216576,0.15244155,0.0,0.0,1.0
0.0,0.00072634366,0.0,0.0,0.0
0.0018408024,0.0009792077,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0069823535,0.07490032,0.0,0.0,1.0
0.0,0.000706163,0.0,0.0,0.0
0.9502983,2.1434603e-08,0.0,0.0,0.0
0.0,0.0023512475,0.0,0.0,0.0
0.0,0.00044790818,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.000114546514,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.007916368,0.0,0.0,0.0
0.049066905,0.00058940874,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0018408024,0.00011445007,0.0,0.0,0.0
0.049320806,0.00058940874,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.0007049198,0.0,0.0,0.0
0.0,0.00044789747,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0007520116,0.0,0.0,0.0
0.9608989,2.1434603e-08,0.0,0.0,0.0
0.043100167,0.07769769,0.0,0.0,1.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.007913934,0.0,0.0,0.0
0.0,0.0023512475,0.0,0.0,0.0
0.0,0.00097308814,0.0,0.0,0.0
0.0,0.00044788673,0.0,0.0,0.0
0.0,0.00073242036,0.0,0.0,0.0
0.0,0.0007055629,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.9638187,2.1434603e-08,0.0,0.0,0.0
0.049511235,0.00058944087,0.0,0.0,0.0
0.0019677542,0.00011399994,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.007903335,0.0,0.0,0.0
0.0,0.0023499827,0.0,0.0,0.0
0.0041259364,0.0741699,0.0,0.0,1.0
0.0,0.00097631407,0.0,0.0,0.0
0.0018408024,2.5571482e-05,0.0,0.0,0.0
0.0,0.00097642123,0.0,0.0,0.0
0.9560112,2.1434603e-08,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0007312951,0.0,0.0,0.0
0.0,0.00044788673,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.007904234,0.0,0.0,0.0
0.0,0.0023500256,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0019677542,2.5571482e-05,0.0,0.0,0.0
0.040434178,0.0005894516,0.0,0.0,0.0
0.0084423,0.0746612,0.0,0.0,1.0
0.0,0.00011408568,0.0,0.0,0.0
0.0,0.00070482335,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.96007365,2.1434603e-08,0.0,0.0,0.0
0.0,0.0007046948,0.0,0.0,0.0
0.0,0.0004478546,0.0,0.0,0.0
0.0,0.007903195,0.0,0.0,0.0
0.0,0.00011408568,0.0,0.0,0.0
0.0,0.00073227036,0.0,0.0,0.0
0.0011425669,0.0009733668,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0031737972,0.076897755,0.0,0.0,1.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.002349522,0.0,0.0,0.0
0.050780755,0.00058946235,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0010790911,0.00097496365,0.0,0.0,0.0
0.045321826,0.00058948377,0.0,0.0,0.0
0.0013329948,0.00044787602,0.0,0.0,0.0
0.0,0.0023494575,0.0,0.0,0.0
0.9672465,2.1434603e-08,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.009521391,0.075811304,0.0,0.0,1.0
0.0,0.00076617993,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00011399994,0.0,0.0,0.0
0.0,0.007904395,0.0,0.0,0.0
0.0,0.00070475903,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.0007047269,0.0,0.0,0.0
0.0031103212,0.0009773644,0.0,0.0,0.0
0.9754983,2.1434603e-08,0.0,0.0,0.0
0.0017138505,0.000114096394,0.0,0.0,0.0
0.039862894,0.0005895052,0.0,0.0,0.0
0.0,0.0023492004,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.0007516366,0.0,0.0,0.0
0.0,0.007907236,0.0,0.0,0.0
0.045639206,0.07775184,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.00044735087,0.0,0.0,0.0
0.0,0.00044734016,0.0,0.0,0.0
0.046273965,0.0005895159,0.0,0.0,0.0
0.041830648,0.07678951,0.0,0.0,1.0
0.0,0.0009770643,0.0,0.0,0.0
0.0016503745,0.000114096394,0.0,0.0,0.0
0.0,0.00070552,0.0,0.0,0.0
0.0,0.00074470247,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.002345267,0.0,0.0,0.0
0.0,0.007923848,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.95715374,2.1434603e-08,0.0,0.0,0.0
0.0,0.008116031,0.0,0.0,0.0
0.0,0.00070548785,0.0,0.0,0.0
0.0,0.00097489933,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.013710804,0.07523789,0.0,0.0,1.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.94579154,2.1434603e-08,0.0,0.0,0.0
0.0,0.0007331706,0.0,0.0,0.0
0.0,0.0023452027,0.0,0.0,0.0
0.0,0.00044734016,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0019677542,0.000114053524,0.0,0.0,0.0
0.046020057,0.0005895159,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.007932004,0.0,0.0,0.0
0.0,0.00011399994,0.0,0.0,0.0
0.0,0.0023445385,0.0,0.0,0.0
0.051542465,0.0005896981,0.0,0.0,0.0
0.0,0.075284876,0.0,0.0,1.0
0.0,0.00044735087,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.0009781788,0.0,0.0,0.0
0.96680206,2.1434603e-08,0.0,0.0,0.0
0.0,0.00072489685,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00070480193,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.00011399994,0.0,0.0,0.0
0.055224072,0.0005896981,0.0,0.0,0.0
0.0,0.00044807966,0.0,0.0,0.0
0.0,0.0007203527,0.0,0.0,0.0
0.0,0.0023446132,0.0,0.0,0.0
0.96248573,2.1434603e-08,0.0,0.0,0.0
0.0,0.07593593,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0019677542,0.0009750601,0.0,0.0,0.0
0.01783674,0.07578648,0.0,0.0,1.0
0.0,0.0007055093,0.0,0.0,0.0
0.0020312301,0.00011399994,0.0,0.0,0.0
0.0,0.00070543424,0.0,0.0,0.0
0.0,0.000448369,0.0,0.0,0.0
0.050463375,0.0005896981,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.008486281,0.0,0.0,0.0
0.0,0.008518262,0.0,0.0,1.0
0.0,0.00033700556,0.0,0.0,0.0
0.96350133,2.1434603e-08,0.0,0.0,0.0
0.0,0.00073387794,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0022820565,0.0,0.0,0.0
0.0,0.0009756603,0.0,0.0,0.0
0.0,0.07551484,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.9626127,2.1434603e-08,0.0,0.0,0.0
0.0,0.0009758532,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.008476925,0.0,0.0,0.0
0.0,0.00072973035,0.0,0.0,0.0
0.0,0.00011399994,0.0,0.0,0.0
0.0,0.000706581,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0022820565,0.0,0.0,0.0
0.041767173,0.0005896981,0.0,0.0,0.0
0.0,0.0004496122,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0019677542,0.0009752316,0.0,0.0,0.0
0.96007365,2.1434603e-08,0.0,0.0,0.0
0.01923321,0.07489115,0.0,0.0,1.0
0.0,0.008361757,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.047162626,0.00055164093,0.0,0.0,0.0
0.0,0.0022820565,0.0,0.0,0.0
0.0,0.00044735087,0.0,0.0,0.0
0.0,0.0007043732,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0019677542,0.00011199581,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.00072516483,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.002094706,0.00011199581,0.0,0.0,0.0
0.0020312301,2.5571482e-05,0.0,0.0,0.0
0.9620414,2.1434603e-08,0.0,0.0,0.0
0.0,0.002282003,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0007261186,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.0004472973,0.0,0.0,0.0
0.04862257,0.00055165164,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.008363086,0.0,0.0,0.0
0.04475054,0.07550037,0.0,0.0,1.0
0.0,0.0007029264,0.0,0.0,0.0
0.0,0.0009784575,0.0,0.0,0.0
0.0,0.0022819815,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.0007214137,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.008360225,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.96407264,2.1434603e-08,0.0,0.0,0.0
0.0,0.00011199581,0.0,0.0,0.0
0.0,0.000702905,0.0,0.0,0.0
0.007934493,0.07584488,0.0,0.0,1.0
0.04684525,0.0005516731,0.0,0.0,0.0
0.0,0.00044734016,0.0,0.0,0.0
0.0,0.0009784789,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00044728658,0.0,0.0,0.0
0.0,0.00074288045,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.0009801508,0.0,0.0,0.0
0.9629935,2.1434603e-08,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0019677542,0.00011199581,0.0,0.0,0.0
0.0,0.008360418,0.0,0.0,0.0
0.051923323,0.0005516838,0.0,0.0,0.0
0.0,0.0007038481,0.0,0.0,0.0
0.0020312301,0.07625255,0.0,0.0,1.0
0.0,0.00228196,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0009781895,0.0,0.0,0.0
0.0,0.07613168,0.0,0.0,0.0
0.9581059,2.1434603e-08,0.0,0.0,0.0
0.0,0.0007040731,0.0,0.0,0.0
0.007807541,0.008799463,0.0,0.0,1.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.00071758765,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.00043760886,0.0,0.0,0.0
0.0018408024,0.00011199581,0.0,0.0,0.0
0.046147007,0.00055171596,0.0,0.0,0.0
0.0,0.00228196,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.008426307,0.0,0.0,0.0
0.0,0.0022816707,0.0,0.0,0.0
0.0,0.0007045126,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.95283735,2.1434603e-08,0.0,0.0,0.0
0.0,0.00041229458,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.0007386257,0.0,0.0,0.0
0.04957471,0.00055172667,0.0,0.0,0.0
0.0,0.0009754031,0.0,0.0,0.0
0.0011425669,0.00011199581,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.00033700556,0.0,0.0,0.0
0.04506792,0.0005517374,0.0,0.0,0.0
0.0,0.0,0.0,0.00041521344,0.0
0.0,0.00072633295,0.0,0.0,0.0
0.0122508565,0.07532753,0.0,0.0,1.0
0.0,0.002281049,0.0,0.0,0.0
0.002094706,0.00011199581,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.0007046519,0.0,0.0,0.0
0.0,0.0009755531,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.96007365,2.1434603e-08,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0057763113,0.07573992,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,2.5571482e-05,0.0,0.0,0.0
0.0,0.00033700556,0.0,0.0,0.0
0.0,0.0022810597,0.0,0.0,0.0
0.0,0.0,0.00041065362,0.0,0.0
0.0,0.00011199581,0.0,0.0,0.0
0.0,0.0007055629,0.0,0.0,0.0
0.0,0.0007516044,0.0,0.0,0.0
0.0,0.0009825836,0.0,0.0,0.0
